areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E10000027,Somerset,utla,2021-05-17,224311
E10000032,West Sussex,utla,2021-05-17,318440
S12000027,Shetland Islands,utla,2021-05-17,9260
S12000033,Aberdeen City,utla,2021-05-17,58880
S12000048,Perth and Kinross,utla,2021-05-17,53931
E06000007,Warrington,utla,2021-05-16,67666
E06000020,Telford and Wrekin,utla,2021-05-16,55634
E06000035,Medway,utla,2021-05-16,73240
E06000057,Northumberland,utla,2021-05-16,116566
E08000013,St. Helens,utla,2021-05-16,69584
E09000010,Enfield,utla,2021-05-16,94814
E09000021,Kingston upon Thames,utla,2021-05-16,45862
E10000003,Cambridgeshire,utla,2021-05-16,206446
E10000025,Oxfordshire,utla,2021-05-16,206828
E10000027,Somerset,utla,2021-05-16,221796
E10000032,West Sussex,utla,2021-05-16,315167
S12000027,Shetland Islands,utla,2021-05-16,9030
S12000033,Aberdeen City,utla,2021-05-16,57178
S12000048,Perth and Kinross,utla,2021-05-16,53279
E06000007,Warrington,utla,2021-05-15,67581
E06000020,Telford and Wrekin,utla,2021-05-15,55222
E06000035,Medway,utla,2021-05-15,72678
E06000057,Northumberland,utla,2021-05-15,116251
E08000013,St. Helens,utla,2021-05-15,69057
E09000010,Enfield,utla,2021-05-15,93818
E09000021,Kingston upon Thames,utla,2021-05-15,44934
E10000003,Cambridgeshire,utla,2021-05-15,204411
E10000025,Oxfordshire,utla,2021-05-15,205478
E10000027,Somerset,utla,2021-05-15,220849
E10000032,West Sussex,utla,2021-05-15,312727
S12000027,Shetland Islands,utla,2021-05-15,9030
S12000033,Aberdeen City,utla,2021-05-15,55646
S12000048,Perth and Kinross,utla,2021-05-15,53265
E06000007,Warrington,utla,2021-05-14,66277
E06000020,Telford and Wrekin,utla,2021-05-14,53823
E06000035,Medway,utla,2021-05-14,71483
E06000057,Northumberland,utla,2021-05-14,114199
E08000013,St. Helens,utla,2021-05-14,68322
E09000010,Enfield,utla,2021-05-14,92790
E09000021,Kingston upon Thames,utla,2021-05-14,43958
E10000003,Cambridgeshire,utla,2021-05-14,198167
E10000025,Oxfordshire,utla,2021-05-14,199821
E10000027,Somerset,utla,2021-05-14,217083
E10000032,West Sussex,utla,2021-05-14,304495
S12000027,Shetland Islands,utla,2021-05-14,9027
S12000033,Aberdeen City,utla,2021-05-14,53747
S12000048,Perth and Kinross,utla,2021-05-14,53228
E06000007,Warrington,utla,2021-05-13,64699
E06000020,Telford and Wrekin,utla,2021-05-13,52194
E06000035,Medway,utla,2021-05-13,70076
E06000057,Northumberland,utla,2021-05-13,112524
E08000013,St. Helens,utla,2021-05-13,66789
E09000010,Enfield,utla,2021-05-13,92126
E09000021,Kingston upon Thames,utla,2021-05-13,43114
E10000003,Cambridgeshire,utla,2021-05-13,195777
E10000025,Oxfordshire,utla,2021-05-13,195658
E10000027,Somerset,utla,2021-05-13,210281
E10000032,West Sussex,utla,2021-05-13,298631
S12000027,Shetland Islands,utla,2021-05-13,9022
S12000033,Aberdeen City,utla,2021-05-13,53164
S12000048,Perth and Kinross,utla,2021-05-13,52811
E06000007,Warrington,utla,2021-05-12,63460
E06000020,Telford and Wrekin,utla,2021-05-12,50116
E06000035,Medway,utla,2021-05-12,69173
E06000057,Northumberland,utla,2021-05-12,109436
E08000013,St. Helens,utla,2021-05-12,65474
E09000010,Enfield,utla,2021-05-12,90916
E09000021,Kingston upon Thames,utla,2021-05-12,41781
E10000003,Cambridgeshire,utla,2021-05-12,191336
E10000025,Oxfordshire,utla,2021-05-12,187702
E10000027,Somerset,utla,2021-05-12,206276
E10000032,West Sussex,utla,2021-05-12,291382
S12000027,Shetland Islands,utla,2021-05-12,9022
S12000033,Aberdeen City,utla,2021-05-12,53016
S12000048,Perth and Kinross,utla,2021-05-12,52139
E06000007,Warrington,utla,2021-05-11,60634
E06000020,Telford and Wrekin,utla,2021-05-11,48310
E06000035,Medway,utla,2021-05-11,67543
E06000057,Northumberland,utla,2021-05-11,106650
E08000013,St. Helens,utla,2021-05-11,63884
E09000010,Enfield,utla,2021-05-11,90141
E09000021,Kingston upon Thames,utla,2021-05-11,40505
E10000003,Cambridgeshire,utla,2021-05-11,184522
E10000025,Oxfordshire,utla,2021-05-11,180272
E10000027,Somerset,utla,2021-05-11,201191
E10000032,West Sussex,utla,2021-05-11,281559
S12000027,Shetland Islands,utla,2021-05-11,9004
S12000033,Aberdeen City,utla,2021-05-11,52890
S12000048,Perth and Kinross,utla,2021-05-11,51677
E06000007,Warrington,utla,2021-05-10,58941
E06000020,Telford and Wrekin,utla,2021-05-10,47372
E06000035,Medway,utla,2021-05-10,65520
E06000057,Northumberland,utla,2021-05-10,105541
E08000013,St. Helens,utla,2021-05-10,62338
E09000010,Enfield,utla,2021-05-10,88968
E09000021,Kingston upon Thames,utla,2021-05-10,40252
E10000003,Cambridgeshire,utla,2021-05-10,179191
E10000025,Oxfordshire,utla,2021-05-10,176094
E10000027,Somerset,utla,2021-05-10,196811
E10000032,West Sussex,utla,2021-05-10,275896
S12000027,Shetland Islands,utla,2021-05-10,8927
S12000033,Aberdeen City,utla,2021-05-10,52771
S12000048,Perth and Kinross,utla,2021-05-10,51247
E06000007,Warrington,utla,2021-05-09,57745
E06000020,Telford and Wrekin,utla,2021-05-09,46680
E06000035,Medway,utla,2021-05-09,63413
E06000057,Northumberland,utla,2021-05-09,104639
E08000013,St. Helens,utla,2021-05-09,60629
E09000010,Enfield,utla,2021-05-09,88136
E09000021,Kingston upon Thames,utla,2021-05-09,39882
E10000003,Cambridgeshire,utla,2021-05-09,178064
E10000025,Oxfordshire,utla,2021-05-09,174348
E10000027,Somerset,utla,2021-05-09,193913
E10000032,West Sussex,utla,2021-05-09,274267
S12000027,Shetland Islands,utla,2021-05-09,8857
S12000033,Aberdeen City,utla,2021-05-09,52685
S12000048,Perth and Kinross,utla,2021-05-09,50634
E06000007,Warrington,utla,2021-05-08,57604
E06000020,Telford and Wrekin,utla,2021-05-08,46505
E06000035,Medway,utla,2021-05-08,62923
E06000057,Northumberland,utla,2021-05-08,104273
E08000013,St. Helens,utla,2021-05-08,60264
E09000010,Enfield,utla,2021-05-08,86834
E09000021,Kingston upon Thames,utla,2021-05-08,39752
E10000003,Cambridgeshire,utla,2021-05-08,177078
E10000025,Oxfordshire,utla,2021-05-08,173085
E10000027,Somerset,utla,2021-05-08,192756
E10000032,West Sussex,utla,2021-05-08,273429
S12000027,Shetland Islands,utla,2021-05-08,8853
S12000033,Aberdeen City,utla,2021-05-08,52635
S12000048,Perth and Kinross,utla,2021-05-08,50578
E06000007,Warrington,utla,2021-05-07,56270
E06000020,Telford and Wrekin,utla,2021-05-07,45907
E06000035,Medway,utla,2021-05-07,61846
E06000057,Northumberland,utla,2021-05-07,101165
E08000013,St. Helens,utla,2021-05-07,58897
E09000010,Enfield,utla,2021-05-07,85157
E09000021,Kingston upon Thames,utla,2021-05-07,39325
E10000003,Cambridgeshire,utla,2021-05-07,172303
E10000025,Oxfordshire,utla,2021-05-07,167811
E10000027,Somerset,utla,2021-05-07,189337
E10000032,West Sussex,utla,2021-05-07,265259
S12000027,Shetland Islands,utla,2021-05-07,8852
S12000033,Aberdeen City,utla,2021-05-07,52552
S12000048,Perth and Kinross,utla,2021-05-07,50321
E06000007,Warrington,utla,2021-05-06,55163
E06000020,Telford and Wrekin,utla,2021-05-06,44718
E06000035,Medway,utla,2021-05-06,60238
E06000057,Northumberland,utla,2021-05-06,97604
E08000013,St. Helens,utla,2021-05-06,57097
E09000010,Enfield,utla,2021-05-06,83242
E09000021,Kingston upon Thames,utla,2021-05-06,37827
E10000003,Cambridgeshire,utla,2021-05-06,169262
E10000025,Oxfordshire,utla,2021-05-06,161628
E10000027,Somerset,utla,2021-05-06,182627
E10000032,West Sussex,utla,2021-05-06,255814
S12000027,Shetland Islands,utla,2021-05-06,8837
S12000033,Aberdeen City,utla,2021-05-06,52407
S12000048,Perth and Kinross,utla,2021-05-06,49301
E06000007,Warrington,utla,2021-05-05,52958
E06000020,Telford and Wrekin,utla,2021-05-05,43385
E06000035,Medway,utla,2021-05-05,58897
E06000057,Northumberland,utla,2021-05-05,93986
E08000013,St. Helens,utla,2021-05-05,55368
E09000010,Enfield,utla,2021-05-05,81164
E09000021,Kingston upon Thames,utla,2021-05-05,36446
E10000003,Cambridgeshire,utla,2021-05-05,167055
E10000025,Oxfordshire,utla,2021-05-05,157049
E10000027,Somerset,utla,2021-05-05,176719
E10000032,West Sussex,utla,2021-05-05,248545
S12000027,Shetland Islands,utla,2021-05-05,8688
S12000033,Aberdeen City,utla,2021-05-05,52208
S12000048,Perth and Kinross,utla,2021-05-05,48399
E06000007,Warrington,utla,2021-05-04,49920
E06000020,Telford and Wrekin,utla,2021-05-04,42007
E06000035,Medway,utla,2021-05-04,57036
E06000057,Northumberland,utla,2021-05-04,90016
E08000013,St. Helens,utla,2021-05-04,53548
E09000010,Enfield,utla,2021-05-04,79004
E09000021,Kingston upon Thames,utla,2021-05-04,35668
E10000003,Cambridgeshire,utla,2021-05-04,164154
E10000025,Oxfordshire,utla,2021-05-04,155204
E10000027,Somerset,utla,2021-05-04,173245
E10000032,West Sussex,utla,2021-05-04,241358
S12000027,Shetland Islands,utla,2021-05-04,8598
S12000033,Aberdeen City,utla,2021-05-04,52070
S12000048,Perth and Kinross,utla,2021-05-04,47105
E06000007,Warrington,utla,2021-05-03,49176
E06000020,Telford and Wrekin,utla,2021-05-03,40736
E06000035,Medway,utla,2021-05-03,55264
E06000057,Northumberland,utla,2021-05-03,89396
E08000013,St. Helens,utla,2021-05-03,51598
E09000010,Enfield,utla,2021-05-03,77527
E09000021,Kingston upon Thames,utla,2021-05-03,34628
E10000003,Cambridgeshire,utla,2021-05-03,163015
E10000025,Oxfordshire,utla,2021-05-03,153639
E10000027,Somerset,utla,2021-05-03,171665
E10000032,West Sussex,utla,2021-05-03,237248
S12000027,Shetland Islands,utla,2021-05-03,8552
S12000033,Aberdeen City,utla,2021-05-03,51885
S12000048,Perth and Kinross,utla,2021-05-03,45758
E06000007,Warrington,utla,2021-05-02,48593
E06000020,Telford and Wrekin,utla,2021-05-02,39468
E06000035,Medway,utla,2021-05-02,54534
E06000057,Northumberland,utla,2021-05-02,89250
E08000013,St. Helens,utla,2021-05-02,51046
E09000010,Enfield,utla,2021-05-02,76618
E09000021,Kingston upon Thames,utla,2021-05-02,34381
E10000003,Cambridgeshire,utla,2021-05-02,162576
E10000025,Oxfordshire,utla,2021-05-02,152715
E10000027,Somerset,utla,2021-05-02,170608
E10000032,West Sussex,utla,2021-05-02,235573
S12000027,Shetland Islands,utla,2021-05-02,8522
S12000033,Aberdeen City,utla,2021-05-02,51766
S12000048,Perth and Kinross,utla,2021-05-02,44775
E06000007,Warrington,utla,2021-05-01,48499
E06000020,Telford and Wrekin,utla,2021-05-01,39004
E06000035,Medway,utla,2021-05-01,54106
E06000057,Northumberland,utla,2021-05-01,87944
E08000013,St. Helens,utla,2021-05-01,50685
E09000010,Enfield,utla,2021-05-01,75415
E09000021,Kingston upon Thames,utla,2021-05-01,34118
E10000003,Cambridgeshire,utla,2021-05-01,161628
E10000025,Oxfordshire,utla,2021-05-01,151496
E10000027,Somerset,utla,2021-05-01,169629
E10000032,West Sussex,utla,2021-05-01,233023
S12000027,Shetland Islands,utla,2021-05-01,8521
S12000033,Aberdeen City,utla,2021-05-01,50907
S12000048,Perth and Kinross,utla,2021-05-01,44472
E06000007,Warrington,utla,2021-04-30,47755
E06000020,Telford and Wrekin,utla,2021-04-30,38322
E06000035,Medway,utla,2021-04-30,52851
E06000057,Northumberland,utla,2021-04-30,84812
E08000013,St. Helens,utla,2021-04-30,50087
E09000010,Enfield,utla,2021-04-30,73835
E09000021,Kingston upon Thames,utla,2021-04-30,33974
E10000003,Cambridgeshire,utla,2021-04-30,158966
E10000025,Oxfordshire,utla,2021-04-30,146804
E10000027,Somerset,utla,2021-04-30,167490
E10000032,West Sussex,utla,2021-04-30,227219
S12000027,Shetland Islands,utla,2021-04-30,8500
S12000033,Aberdeen City,utla,2021-04-30,49661
S12000048,Perth and Kinross,utla,2021-04-30,43709
E06000007,Warrington,utla,2021-04-29,46667
E06000020,Telford and Wrekin,utla,2021-04-29,36661
E06000035,Medway,utla,2021-04-29,50426
E06000057,Northumberland,utla,2021-04-29,83077
E08000013,St. Helens,utla,2021-04-29,48519
E09000010,Enfield,utla,2021-04-29,72328
E09000021,Kingston upon Thames,utla,2021-04-29,32394
E10000003,Cambridgeshire,utla,2021-04-29,155094
E10000025,Oxfordshire,utla,2021-04-29,141950
E10000027,Somerset,utla,2021-04-29,163026
E10000032,West Sussex,utla,2021-04-29,220194
S12000027,Shetland Islands,utla,2021-04-29,8452
S12000033,Aberdeen City,utla,2021-04-29,48109
S12000048,Perth and Kinross,utla,2021-04-29,42700
E06000007,Warrington,utla,2021-04-28,45355
E06000020,Telford and Wrekin,utla,2021-04-28,35167
E06000035,Medway,utla,2021-04-28,48320
E06000057,Northumberland,utla,2021-04-28,79073
E08000013,St. Helens,utla,2021-04-28,46899
E09000010,Enfield,utla,2021-04-28,70363
E09000021,Kingston upon Thames,utla,2021-04-28,31855
E10000003,Cambridgeshire,utla,2021-04-28,151961
E10000025,Oxfordshire,utla,2021-04-28,135686
E10000027,Somerset,utla,2021-04-28,159184
E10000032,West Sussex,utla,2021-04-28,212952
S12000027,Shetland Islands,utla,2021-04-28,8375
S12000033,Aberdeen City,utla,2021-04-28,46436
S12000048,Perth and Kinross,utla,2021-04-28,41677
E06000007,Warrington,utla,2021-04-27,43743
E06000020,Telford and Wrekin,utla,2021-04-27,33018
E06000035,Medway,utla,2021-04-27,46442
E06000057,Northumberland,utla,2021-04-27,75426
E08000013,St. Helens,utla,2021-04-27,45265
E09000010,Enfield,utla,2021-04-27,68364
E09000021,Kingston upon Thames,utla,2021-04-27,31094
E10000003,Cambridgeshire,utla,2021-04-27,147311
E10000025,Oxfordshire,utla,2021-04-27,131430
E10000027,Somerset,utla,2021-04-27,153974
E10000032,West Sussex,utla,2021-04-27,207358
S12000027,Shetland Islands,utla,2021-04-27,8290
S12000033,Aberdeen City,utla,2021-04-27,44725
S12000048,Perth and Kinross,utla,2021-04-27,40818
E06000007,Warrington,utla,2021-04-26,42606
E06000020,Telford and Wrekin,utla,2021-04-26,31690
E06000035,Medway,utla,2021-04-26,45215
E06000057,Northumberland,utla,2021-04-26,74221
E08000013,St. Helens,utla,2021-04-26,43581
E09000010,Enfield,utla,2021-04-26,66207
E09000021,Kingston upon Thames,utla,2021-04-26,30254
E10000003,Cambridgeshire,utla,2021-04-26,145029
E10000025,Oxfordshire,utla,2021-04-26,129020
E10000027,Somerset,utla,2021-04-26,150172
E10000032,West Sussex,utla,2021-04-26,203053
S12000027,Shetland Islands,utla,2021-04-26,8186
S12000033,Aberdeen City,utla,2021-04-26,42662
S12000048,Perth and Kinross,utla,2021-04-26,39584
E06000007,Warrington,utla,2021-04-25,40457
E06000020,Telford and Wrekin,utla,2021-04-25,30102
E06000035,Medway,utla,2021-04-25,44114
E06000057,Northumberland,utla,2021-04-25,72991
E08000013,St. Helens,utla,2021-04-25,41943
E09000010,Enfield,utla,2021-04-25,64485
E09000021,Kingston upon Thames,utla,2021-04-25,30079
E10000003,Cambridgeshire,utla,2021-04-25,142694
E10000025,Oxfordshire,utla,2021-04-25,127113
E10000027,Somerset,utla,2021-04-25,147602
E10000032,West Sussex,utla,2021-04-25,199615
S12000027,Shetland Islands,utla,2021-04-25,8176
S12000033,Aberdeen City,utla,2021-04-25,41024
S12000048,Perth and Kinross,utla,2021-04-25,37957
E06000007,Warrington,utla,2021-04-24,40357
E06000020,Telford and Wrekin,utla,2021-04-24,28831
E06000035,Medway,utla,2021-04-24,43424
E06000057,Northumberland,utla,2021-04-24,71700
E08000013,St. Helens,utla,2021-04-24,40900
E09000010,Enfield,utla,2021-04-24,63329
E09000021,Kingston upon Thames,utla,2021-04-24,29943
E10000003,Cambridgeshire,utla,2021-04-24,140755
E10000025,Oxfordshire,utla,2021-04-24,125094
E10000027,Somerset,utla,2021-04-24,144837
E10000032,West Sussex,utla,2021-04-24,195626
S12000027,Shetland Islands,utla,2021-04-24,8176
S12000033,Aberdeen City,utla,2021-04-24,40153
S12000048,Perth and Kinross,utla,2021-04-24,36613
E06000007,Warrington,utla,2021-04-23,39201
E06000020,Telford and Wrekin,utla,2021-04-23,26931
E06000035,Medway,utla,2021-04-23,42385
E06000057,Northumberland,utla,2021-04-23,69598
E08000013,St. Helens,utla,2021-04-23,39670
E09000010,Enfield,utla,2021-04-23,61973
E09000021,Kingston upon Thames,utla,2021-04-23,29523
E10000003,Cambridgeshire,utla,2021-04-23,134674
E10000025,Oxfordshire,utla,2021-04-23,117606
E10000027,Somerset,utla,2021-04-23,138010
E10000032,West Sussex,utla,2021-04-23,185886
S12000027,Shetland Islands,utla,2021-04-23,8176
S12000033,Aberdeen City,utla,2021-04-23,39140
S12000048,Perth and Kinross,utla,2021-04-23,34626
E06000007,Warrington,utla,2021-04-22,37375
E06000020,Telford and Wrekin,utla,2021-04-22,25495
E06000035,Medway,utla,2021-04-22,40013
E06000057,Northumberland,utla,2021-04-22,66805
E08000013,St. Helens,utla,2021-04-22,38195
E09000010,Enfield,utla,2021-04-22,59656
E09000021,Kingston upon Thames,utla,2021-04-22,27126
E10000003,Cambridgeshire,utla,2021-04-22,130792
E10000025,Oxfordshire,utla,2021-04-22,113713
E10000027,Somerset,utla,2021-04-22,131036
E10000032,West Sussex,utla,2021-04-22,177846
S12000027,Shetland Islands,utla,2021-04-22,8106
S12000033,Aberdeen City,utla,2021-04-22,38912
S12000048,Perth and Kinross,utla,2021-04-22,32662
E06000007,Warrington,utla,2021-04-21,36077
E06000020,Telford and Wrekin,utla,2021-04-21,23506
E06000035,Medway,utla,2021-04-21,37935
E06000057,Northumberland,utla,2021-04-21,64370
E08000013,St. Helens,utla,2021-04-21,36712
E09000010,Enfield,utla,2021-04-21,57459
E09000021,Kingston upon Thames,utla,2021-04-21,26642
E10000003,Cambridgeshire,utla,2021-04-21,126822
E10000025,Oxfordshire,utla,2021-04-21,109485
E10000027,Somerset,utla,2021-04-21,125565
E10000032,West Sussex,utla,2021-04-21,171935
S12000027,Shetland Islands,utla,2021-04-21,8041
S12000033,Aberdeen City,utla,2021-04-21,37071
S12000048,Perth and Kinross,utla,2021-04-21,30779
E06000007,Warrington,utla,2021-04-20,34769
E06000020,Telford and Wrekin,utla,2021-04-20,21796
E06000035,Medway,utla,2021-04-20,36485
E06000057,Northumberland,utla,2021-04-20,63219
E08000013,St. Helens,utla,2021-04-20,35184
E09000010,Enfield,utla,2021-04-20,55355
E09000021,Kingston upon Thames,utla,2021-04-20,26118
E10000003,Cambridgeshire,utla,2021-04-20,122680
E10000025,Oxfordshire,utla,2021-04-20,107081
E10000027,Somerset,utla,2021-04-20,120163
E10000032,West Sussex,utla,2021-04-20,167124
S12000027,Shetland Islands,utla,2021-04-20,7278
S12000033,Aberdeen City,utla,2021-04-20,36557
S12000048,Perth and Kinross,utla,2021-04-20,29072
E06000007,Warrington,utla,2021-04-19,33210
E06000020,Telford and Wrekin,utla,2021-04-19,20610
E06000035,Medway,utla,2021-04-19,35239
E06000057,Northumberland,utla,2021-04-19,62196
E08000013,St. Helens,utla,2021-04-19,33646
E09000010,Enfield,utla,2021-04-19,53075
E09000021,Kingston upon Thames,utla,2021-04-19,25705
E10000003,Cambridgeshire,utla,2021-04-19,120038
E10000025,Oxfordshire,utla,2021-04-19,104546
E10000027,Somerset,utla,2021-04-19,116574
E10000032,West Sussex,utla,2021-04-19,163679
S12000027,Shetland Islands,utla,2021-04-19,6277
S12000033,Aberdeen City,utla,2021-04-19,35178
S12000048,Perth and Kinross,utla,2021-04-19,27089
E06000007,Warrington,utla,2021-04-18,32419
E06000020,Telford and Wrekin,utla,2021-04-18,19280
E06000035,Medway,utla,2021-04-18,33960
E06000057,Northumberland,utla,2021-04-18,61629
E08000013,St. Helens,utla,2021-04-18,31927
E09000010,Enfield,utla,2021-04-18,50363
E09000021,Kingston upon Thames,utla,2021-04-18,24314
E10000003,Cambridgeshire,utla,2021-04-18,118352
E10000025,Oxfordshire,utla,2021-04-18,103225
E10000027,Somerset,utla,2021-04-18,113879
E10000032,West Sussex,utla,2021-04-18,160369
S12000027,Shetland Islands,utla,2021-04-18,6241
S12000033,Aberdeen City,utla,2021-04-18,34141
S12000048,Perth and Kinross,utla,2021-04-18,25617
E06000007,Warrington,utla,2021-04-17,32218
E06000020,Telford and Wrekin,utla,2021-04-17,18021
E06000035,Medway,utla,2021-04-17,33713
E06000057,Northumberland,utla,2021-04-17,60655
E08000013,St. Helens,utla,2021-04-17,30720
E09000010,Enfield,utla,2021-04-17,48603
E09000021,Kingston upon Thames,utla,2021-04-17,23244
E10000003,Cambridgeshire,utla,2021-04-17,114637
E10000025,Oxfordshire,utla,2021-04-17,102169
E10000027,Somerset,utla,2021-04-17,110845
E10000032,West Sussex,utla,2021-04-17,156745
S12000027,Shetland Islands,utla,2021-04-17,6241
S12000033,Aberdeen City,utla,2021-04-17,32952
S12000048,Perth and Kinross,utla,2021-04-17,25280
